Domain,SDOH_Topic,Variable_Name,Year
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_MULT,2013
1. Social context,Demographics,ACS_PCT_AIAN_COMB,2013
1. Social context,Demographics,ACS_PCT_ASIAN_COMB,2013
1. Social context,Demographics,ACS_PCT_BLACK_COMB,2013
1. Social context,Demographics,ACS_PCT_NHPI_COMB,2013
1. Social context,Demographics,ACS_PCT_WHITE_COMB,2013
1. Social context,Living conditions,ACS_PCT_CHILD_1FAM,2013
1. Social context,Living conditions,ACS_PCT_CHILDREN_GRANDPARENT,2013
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_NO_P,2013
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_P,2013
1. Social context,Living conditions,ACS_PCT_GRANDP_NO_RESPS,2013
1. Social context,Living conditions,ACS_PCT_HH_KID_1PRNT,2013
1. Social context,Demographics,ACS_PCT_DIVORCED_F,2013
1. Social context,Demographics,ACS_PCT_DIVORCED_M,2013
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_F,2013
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_M,2013
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_F,2013
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_M,2013
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_F,2013
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_M,2013
1. Social context,Demographics,ACS_PCT_WIDOWED_F,2013
1. Social context,Demographics,ACS_PCT_WIDOWED_M,2013
1. Social context,Demographics,ACS_PCT_SAME_SEX_UNMRD_PRTNR,2013
2. Economic context,Employment,ACS_PCT_ADMIN,2013
2. Economic context,Employment,ACS_PCT_ARMED_FORCES,2013
2. Economic context,Employment,ACS_PCT_ART,2013
2. Economic context,Employment,ACS_PCT_CONSTRUCT,2013
2. Economic context,Employment,ACS_PCT_EDUC,2013
2. Economic context,Employment,ACS_PCT_EMPLOYED,2013
2. Economic context,Employment,ACS_PCT_FINANCE,2013
2. Economic context,Employment,ACS_PCT_GOVT,2013
2. Economic context,Employment,ACS_PCT_INFORM,2013
2. Economic context,Employment,ACS_PCT_MANUFACT,2013
2. Economic context,Employment,ACS_PCT_NATURE,2013
2. Economic context,Employment,ACS_PCT_NOT_LABOR,2013
2. Economic context,Employment,ACS_PCT_OTHER,2013
2. Economic context,Employment,ACS_PCT_PROFESS,2013
2. Economic context,Employment,ACS_PCT_PVT_NONPROFIT,2013
2. Economic context,Employment,ACS_PCT_PVT_PROFIT,2013
2. Economic context,Employment,ACS_PCT_RETAIL,2013
2. Economic context,Employment,ACS_PCT_TRANSPORT,2013
2. Economic context,Employment,ACS_PCT_UNEMPLOY,2013
2. Economic context,Employment,ACS_PCT_VET_LABOR_FORCE_18_64,2013
2. Economic context,Employment,ACS_PCT_VET_UNEMPL_18_64,2013
2. Economic context,Employment,ACS_PCT_WHOLESALE,2013
2. Economic context,Employment,ACS_PCT_WORK_RES_F,2013
2. Economic context,Employment,ACS_PCT_WORK_RES_M,2013
2. Economic context,Income,ACS_GINI_INDEX,2013
2. Economic context,Income,ACS_MDN_GRNDPRNT_NO_PRNT_INC,2013
2. Economic context,Income,ACS_MDN_GRNDPRNT_INC,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_AIAN,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_ASIAN,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_BLACK,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_HISP,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_MULTI,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_NHPI,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_OTHER,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC_WHITE,2013
2. Economic context,Income,ACS_MEDIAN_HH_INC,2013
2. Economic context,Income,ACS_MEDIAN_INC_F,2013
2. Economic context,Income,ACS_MEDIAN_INC_M,2013
2. Economic context,Income,ACS_MEDIAN_NONVET_INC,2013
2. Economic context,Income,ACS_MEDIAN_VET_INC,2013
2. Economic context,Poverty,ACS_PCT_INC50_ABOVE65,2013
2. Economic context,Income,ACS_PCT_INC50_BELOW17,2013
2. Economic context,Poverty,ACS_PCT_HEALTH_INC_BELOW137,2013
2. Economic context,Poverty,ACS_PCT_HEALTH_INC_138_199,2013
2. Economic context,Poverty,ACS_PCT_HEALTH_INC_200_399,2013
2. Economic context,Poverty,ACS_PCT_HEALTH_INC_ABOVE400,2013
2. Economic context,Income,ACS_PCT_HH_INC_10000,2013
2. Economic context,Income,ACS_PCT_HH_INC_100000,2013
2. Economic context,Income,ACS_PCT_HH_INC_14999,2013
2. Economic context,Income,ACS_PCT_HH_INC_24999,2013
2. Economic context,Income,ACS_PCT_HH_INC_49999,2013
2. Economic context,Income,ACS_PCT_HH_INC_99999,2013
2. Economic context,Poverty,ACS_PCT_INC50,2013
2. Economic context,Poverty,ACS_PCT_NONVET_POV_18_64,2013
2. Economic context,Poverty,ACS_PCT_VET_POV_18_64,2013
2. Economic context,Poverty,ACS_PCT_PERSON_INC_100_124,2013
2. Economic context,Poverty,ACS_PCT_PERSON_INC_125_199,2013
2. Economic context,Poverty,ACS_PCT_PERSON_INC_ABOVE200,2013
2. Economic context,Poverty,ACS_PCT_PERSON_INC_BELOW99,2013
2. Economic context,Income,ACS_PER_CAPITA_INC,2013
2. Economic context,Poverty,ACS_PCT_POV_AIAN,2013
2. Economic context,Poverty,ACS_PCT_POV_ASIAN,2013
2. Economic context,Poverty,ACS_PCT_POV_BLACK,2013
2. Economic context,Poverty,ACS_PCT_POV_HISPANIC,2013
2. Economic context,Poverty,ACS_PCT_POV_MULTI,2013
2. Economic context,Poverty,ACS_PCT_POV_NHPI,2013
2. Economic context,Poverty,ACS_PCT_POV_OTHER,2013
2. Economic context,Poverty,ACS_PCT_POV_WHITE,2013
2. Economic context,Poverty,ACS_PCT_HH_1FAM_FOOD_STMP,2013
2. Economic context,Poverty,ACS_PCT_HH_FOOD_STMP,2013
2. Economic context,Poverty,ACS_PCT_HH_FOOD_STMP_BLW_POV,2013
2. Economic context,Poverty,ACS_PCT_HH_NO_FD_STMP_BLW_POV,2013
2. Economic context,Poverty,ACS_PCT_HH_PUB_ASSIST,2013
3. Education,Attainment,ACS_PCT_COLLEGE_ASSOCIATE_DGR,2013
3. Education,Attainment,ACS_PCT_BACHELOR_DGR,2013
3. Education,Attainment,ACS_PCT_NO_WORK_NO_SCHL_16_19,2013
3. Education,Attainment,ACS_PCT_GRADUATE_DGR,2013
3. Education,Attainment,ACS_PCT_HS_GRADUATE,2013
3. Education,Attainment,ACS_PCT_LT_HS,2013
3. Education,Attainment,ACS_PCT_POSTHS_ED,2013
3. Education,Attainment,ACS_PCT_VET_BACHELOR,2013
3. Education,Attainment,ACS_PCT_VET_COLLEGE,2013
3. Education,Attainment,ACS_PCT_VET_HS,2013
4. Physical infrastructure,Housing,ACS_MEDIAN_HOME_VALUE,2013
4. Physical infrastructure,Housing,ACS_MEDIAN_RENT,2013
4. Physical infrastructure,Housing,ACS_MDN_OWNER_COST_MORTGAGE,2013
4. Physical infrastructure,Housing,ACS_MDN_OWNER_COST_NO_MORTG,2013
4. Physical infrastructure,Housing,ACS_MEDIAN_YEAR_BUILT,2013
4. Physical infrastructure,Housing,ACS_PCT_10UNITS,2013
4. Physical infrastructure,Housing,ACS_PCT_1UP_OWNER_1ROOM,2013
4. Physical infrastructure,Housing,ACS_PCT_1UP_PERS_1ROOM,2013
4. Physical infrastructure,Housing,ACS_PCT_1UP_RENT_1ROOM,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_BUILT_1979,2013
4. Physical infrastructure,Migration,ACS_PCT_DIF_STATE,2013
4. Physical infrastructure,Housing,ACS_PCT_GRP_QRT,2013
1. Social context,Living conditions,ACS_PCT_HH_1PERS,2013
1. Social context,Living conditions,ACS_PCT_HH_ABOVE65,2013
1. Social context,Living conditions,ACS_PCT_HH_ALONE_ABOVE65,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_NO_FUEL,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_UTILITY_GAS,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_BOT_TANK_LP_GAS,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_OIL,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_WOOD,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_COAL,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_OTHER,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_ELEC,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_SOLAR,2013
4. Physical infrastructure,Migration,ACS_PCT_IN_COUNTY_MOVE,2013
4. Physical infrastructure,Migration,ACS_PCT_IN_STATE_MOVE,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_KITCHEN,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_MOBILE_HOME,2013
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU,2013
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_COST_30PCT,2013
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_COST_50PCT,2013
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_CHILD,2013
4. Physical infrastructure,Housing,ACS_PCT_HU_PLUMBING,2013
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_COST_30PCT,2013
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_COST_50PCT,2013
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU,2013
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_ABOVE65,2013
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_CHILD,2013
4. Physical infrastructure,Housing,ACS_PCT_VACANT_HU,2013
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_15MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_29MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_59MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_60MINUP,2013
4. Physical infrastructure,Transportation,ACS_PCT_DRIVE_2WORK,2013
4. Physical infrastructure,Transportation,ACS_PCT_HU_NO_VEH,2013
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_15MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_29MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_59MIN,2013
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_60MINUP,2013
4. Physical infrastructure,Transportation,ACS_PCT_PUBL_TRANSIT,2013
4. Physical infrastructure,Transportation,ACS_PCT_TAXICAB_2WORK,2013
4. Physical infrastructure,Transportation,ACS_PCT_WALK_2WORK,2013
4. Physical infrastructure,Transportation,ACS_PCT_WORK_NO_CAR,2013
5. Healthcare context,Health insurance status,ACS_PCT_MEDICAID_ANY,2013
5. Healthcare context,Health insurance status,ACS_PCT_MEDICAID_ANY_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_MEDICARE_ONLY,2013
5. Healthcare context,Health insurance status,ACS_PCT_OTHER_INS,2013
5. Healthcare context,Health insurance status,ACS_PCT_PVT_EMPL_DRCT,2013
5. Healthcare context,Health insurance status,ACS_PCT_PVT_EMPL_DRCT_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_ANY,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_ANY_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_EMPL,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_EMPL_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_MDCR,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_MDCR_35_64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_OTHER,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_OTHER_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_SELF,2013
5. Healthcare context,Health insurance status,ACS_PCT_PRIVATE_SELF_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_PUBLIC_ONLY,2013
5. Healthcare context,Health insurance status,ACS_PCT_PUBLIC_OTHER,2013
5. Healthcare context,Health insurance status,ACS_PCT_PUBLIC_OTHER_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_SELF_MDCR_ABOVE35,2013
5. Healthcare context,Health insurance status,ACS_PCT_TRICARE_VA,2013
5. Healthcare context,Health insurance status,ACS_PCT_TRICARE_VA_BELOW64,2013
5. Healthcare context,Health insurance status,ACS_PCT_UNINSURED,2013
5. Healthcare context,Health insurance status,ACS_PCT_UNINSURED_BELOW64,2013
6. Geography,Geography,CEN_AREALAND_SQM_TRACT,2013
6. Geography,Geography,CEN_POPDENSITY_TRACT,2013
6. Geography,Urban/rural codes,ERS_RUCA1_2010,2013
6. Geography,Urban/rural codes,ERS_RUCA2_2010,2013
4. Physical infrastructure,Environment,WUSTL_AVG_PM25,2013
5. Healthcare context,Characteristics of health care facilities,HRSA_MUA_CENSUS_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_ED_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_MEDSURG_ICU_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_TRAUMA_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_PED_ICU_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_OBSTETRICS_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_CLINIC_TRACT,2013
5. Healthcare context,Characteristics of health care facilities,POS_DIST_ALC_TRACT,2013
6. Geography,Geography,CEN_AIAN_NH_IND,2013
Identifier,,YEAR,2014
6. Geography,,TRACTFIPS,2014
6. Geography,,COUNTYFIPS,2014
6. Geography,,STATEFIPS,2014
6. Geography,,STATE,2014
6. Geography,,COUNTY,2014
6. Geography,,REGION,2014
6. Geography,,TERRITORY,2014
1. Social context,Demographics,ACS_TOT_POP_WT,2014
1. Social context,Demographics,ACS_TOT_POP_US_ABOVE1,2014
1. Social context,Demographics,ACS_TOT_POP_ABOVE5,2014
1. Social context,Demographics,ACS_TOT_POP_ABOVE15,2014
1. Social context,Demographics,ACS_TOT_POP_ABOVE16,2014
1. Social context,Demographics,ACS_TOT_POP_16_19,2014
1. Social context,Demographics,ACS_TOT_POP_ABOVE25,2014
1. Social context,Demographics,ACS_TOT_CIVIL_POP_ABOVE18,2014
1. Social context,Demographics,ACS_TOT_CIVIL_VET_POP_ABOVE25,2014
1. Social context,Demographics,ACS_TOT_OWN_CHILD_BELOW17,2014
2. Economic context,Employment,ACS_TOT_CIVIL_EMPLOY_POP,2014
2. Economic context,Employment,ACS_TOT_WORKER_HH,2014
2. Economic context,Employment,ACS_TOT_WORKER_NWFH,2014
2. Economic context,Poverty,ACS_TOT_CIVIL_NONINST_POP_POV,2014
2. Economic context,Poverty,ACS_TOT_CIVIL_POP_POV,2014
2. Economic context,Poverty,ACS_TOT_POP_POV,2014
1. Social context,Living conditions,ACS_TOT_GRANDCHILDREN_GP,2014
4. Physical infrastructure,Housing,ACS_TOT_HU,2014
1. Social context,Demographics,ACS_TOT_HH,2014
1. Social context,Demographics,ACS_AVG_HH_SIZE,2014
1. Social context,Demographics,ACS_TOT_CIVIL_NONINST_POP,2014
1. Social context,Demographics,ACS_TOT_CIVIL_VET_POP,2014
1. Social context,Disability,ACS_PCT_CHILD_DISAB,2014
1. Social context,Disability,ACS_PCT_DISABLE,2014
1. Social context,Disability,ACS_PCT_NONVET_DISABLE_18_64,2014
1. Social context,Disability,ACS_PCT_VET_DISABLE_18_64,2014
1. Social context,Demographics,ACS_PCT_FEMALE,2014
1. Social context,Demographics,ACS_PCT_MALE,2014
1. Social context,Immigration,ACS_PCT_CTZ_NATURALIZED,2014
1. Social context,Immigration,ACS_PCT_CTZ_NONUS_BORN,2014
1. Social context,Immigration,ACS_PCT_CTZ_US_BORN,2014
1. Social context,Immigration,ACS_PCT_FOREIGN_BORN,2014
1. Social context,Immigration,ACS_PCT_NON_CITIZEN,2014
1. Social context,Immigration,ACS_PCT_NONCTN_1990,2014
1. Social context,Immigration,ACS_PCT_NONCTN_1999,2014
1. Social context,Immigration,ACS_PCT_NONCTN_2000,2014
1. Social context,Immigration,ACS_PCT_NONCTN_2010,2014
1. Social context,Demographics,ACS_PCT_API_LANG,2014
1. Social context,Demographics,ACS_PCT_ENGL_NOT_ALL,2014
1. Social context,Demographics,ACS_PCT_ENGL_NOT_WELL,2014
1. Social context,Demographics,ACS_PCT_ENGL_VERY_WELL,2014
1. Social context,Demographics,ACS_PCT_ENGL_WELL,2014
1. Social context,Demographics,ACS_PCT_ENGLISH,2014
1. Social context,Demographics,ACS_PCT_HH_LIMIT_ENGLISH,2014
1. Social context,Demographics,ACS_PCT_OTH_EURP,2014
1. Social context,Demographics,ACS_PCT_OTH_LANG,2014
1. Social context,Demographics,ACS_PCT_SPANISH,2014
1. Social context,Demographics,ACS_PCT_GULFWAR_1990_2001,2014
1. Social context,Demographics,ACS_PCT_GULFWAR_2001,2014
1. Social context,Demographics,ACS_PCT_GULFWAR_VIETNAM,2014
1. Social context,Demographics,ACS_PCT_VET,2014
1. Social context,Demographics,ACS_PCT_VIETNAM,2014
1. Social context,Demographics,ACS_MEDIAN_AGE,2014
1. Social context,Demographics,ACS_MEDIAN_AGE_FEMALE,2014
1. Social context,Demographics,ACS_MEDIAN_AGE_MALE,2014
1. Social context,Demographics,ACS_PCT_AGE_0_4,2014
1. Social context,Demographics,ACS_PCT_AGE_5_9,2014
1. Social context,Demographics,ACS_PCT_AGE_10_14,2014
1. Social context,Demographics,ACS_PCT_AGE_15_17,2014
1. Social context,Demographics,ACS_PCT_AGE_0_17,2014
1. Social context,Demographics,ACS_PCT_AGE_18_29,2014
1. Social context,Demographics,ACS_PCT_AGE_18_44,2014
1. Social context,Demographics,ACS_PCT_AGE_30_44,2014
1. Social context,Demographics,ACS_PCT_AGE_45_64,2014
1. Social context,Demographics,ACS_PCT_AGE_50_64,2014
1. Social context,Demographics,ACS_PCT_AGE_ABOVE65,2014
1. Social context,Demographics,ACS_PCT_AGE_ABOVE80,2014
1. Social context,Demographics,ACS_PCT_AIAN,2014
1. Social context,Demographics,ACS_PCT_AIAN_FEMALE,2014
1. Social context,Demographics,ACS_PCT_AIAN_MALE,2014
1. Social context,Demographics,ACS_PCT_AIAN_NONHISP,2014
1. Social context,Demographics,ACS_PCT_ASIAN,2014
1. Social context,Demographics,ACS_PCT_ASIAN_FEMALE,2014
1. Social context,Demographics,ACS_PCT_ASIAN_MALE,2014
1. Social context,Demographics,ACS_PCT_ASIAN_NONHISP,2014
1. Social context,Demographics,ACS_PCT_BLACK,2014
1. Social context,Demographics,ACS_PCT_BLACK_FEMALE,2014
1. Social context,Demographics,ACS_PCT_BLACK_MALE,2014
1. Social context,Demographics,ACS_PCT_BLACK_NONHISP,2014
1. Social context,Demographics,ACS_PCT_HISP_FEMALE,2014
1. Social context,Demographics,ACS_PCT_HISP_MALE,2014
1. Social context,Demographics,ACS_PCT_HISPANIC,2014
1. Social context,Demographics,ACS_PCT_MULT_RACE,2014
1. Social context,Demographics,ACS_PCT_MULT_RACE_FEMALE,2014
1. Social context,Demographics,ACS_PCT_MULT_RACE_MALE,2014
1. Social context,Demographics,ACS_PCT_MULT_RACE_NONHISP,2014
1. Social context,Demographics,ACS_PCT_NHPI,2014
1. Social context,Demographics,ACS_PCT_NHPI_FEMALE,2014
1. Social context,Demographics,ACS_PCT_NHPI_MALE,2014
1. Social context,Demographics,ACS_PCT_NHPI_NONHISP,2014
1. Social context,Demographics,ACS_PCT_OTHER_FEMALE,2014
1. Social context,Demographics,ACS_PCT_OTHER_MALE,2014
1. Social context,Demographics,ACS_PCT_OTHER_NONHISP,2014
1. Social context,Demographics,ACS_PCT_OTHER_RACE,2014
1. Social context,Demographics,ACS_PCT_WHITE,2014
1. Social context,Demographics,ACS_PCT_WHITE_FEMALE,2014
1. Social context,Demographics,ACS_PCT_WHITE_MALE,2014
1. Social context,Demographics,ACS_PCT_WHITE_NONHISP,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_WHITE,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_BLACK,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_AIAN,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_ASIAN,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_NHPI,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_OTHER,2014
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_MULT,2014
1. Social context,Demographics,ACS_PCT_AIAN_COMB,2014
1. Social context,Demographics,ACS_PCT_ASIAN_COMB,2014
1. Social context,Demographics,ACS_PCT_BLACK_COMB,2014
1. Social context,Demographics,ACS_PCT_NHPI_COMB,2014
1. Social context,Demographics,ACS_PCT_WHITE_COMB,2014
1. Social context,Living conditions,ACS_PCT_CHILD_1FAM,2014
1. Social context,Living conditions,ACS_PCT_CHILDREN_GRANDPARENT,2014
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_NO_P,2014
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_P,2014
1. Social context,Living conditions,ACS_PCT_GRANDP_NO_RESPS,2014
1. Social context,Living conditions,ACS_PCT_HH_KID_1PRNT,2014
1. Social context,Demographics,ACS_PCT_DIVORCED_F,2014
1. Social context,Demographics,ACS_PCT_DIVORCED_M,2014
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_F,2014
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_M,2014
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_F,2014
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_M,2014
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_F,2014
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_M,2014
1. Social context,Demographics,ACS_PCT_WIDOWED_F,2014
1. Social context,Demographics,ACS_PCT_WIDOWED_M,2014
1. Social context,Demographics,ACS_PCT_SAME_SEX_UNMRD_PRTNR,2014
2. Economic context,Employment,ACS_PCT_ADMIN,2014
2. Economic context,Employment,ACS_PCT_ARMED_FORCES,2014
2. Economic context,Employment,ACS_PCT_ART,2014
2. Economic context,Employment,ACS_PCT_CONSTRUCT,2014
2. Economic context,Employment,ACS_PCT_EDUC,2014
2. Economic context,Employment,ACS_PCT_EMPLOYED,2014
2. Economic context,Employment,ACS_PCT_FINANCE,2014
2. Economic context,Employment,ACS_PCT_GOVT,2014
2. Economic context,Employment,ACS_PCT_INFORM,2014
2. Economic context,Employment,ACS_PCT_MANUFACT,2014
2. Economic context,Employment,ACS_PCT_NATURE,2014
2. Economic context,Employment,ACS_PCT_NOT_LABOR,2014
2. Economic context,Employment,ACS_PCT_OTHER,2014
2. Economic context,Employment,ACS_PCT_PROFESS,2014
2. Economic context,Employment,ACS_PCT_PVT_NONPROFIT,2014
2. Economic context,Employment,ACS_PCT_PVT_PROFIT,2014
2. Economic context,Employment,ACS_PCT_RETAIL,2014
